Crawling "brooklyn parks"
Timestamp	Priority	Depth	Size	URL
2019-09-30T14:27:11.506991	2	2	104482	https://cityparksfoundation.org/volunteer-its-my-park/
2019-09-30T14:27:11.519334	2	2	436609	http://twitter.com/nystateparks
2019-09-30T14:27:11.611013	2	2	125257	https://nystateparks.blog/2019/09/17/the-glory-of-goldenrod/
2019-09-30T14:27:11.718653	2	2	22506	https://parks.ny.gov/state-council/default.aspx
2019-09-30T14:27:11.792556	2	2	7169	https://survey123.arcgis.com/share/17960dadbf404bbfb380ef8f8740d2f9
2019-09-30T14:27:11.811963	2	2	19386	http://nyc.gov/contact
2019-09-30T14:27:11.987791	2	2	73582	https://plus.google.com/+nycparks
2019-09-30T14:27:12.142408	2	2	256989	https://nystateparks.blog/
2019-09-30T14:27:12.184098	2	2	25459	https://en.wikipedia.org/wiki/mayor_of_new_york_city
2019-09-30T14:27:12.705587	2	2	25753	http://nycgovparks.org/
2019-09-30T14:27:12.843965	2	2	266951	https://www.brooklynbridgepark.org/pages/donate
2019-09-30T14:27:12.954544	2	2	28334	https://parks.ny.gov/inside-our-agency/foil-requests.aspx
2019-09-30T14:27:12.973483	2	2	25459	https://en.wikipedia.org/wiki/music_of_new_york_city
2019-09-30T14:27:13.052707	2	2	92888	http://cityparksfoundation.org/work-for-us/
2019-09-30T14:27:13.091930	2	2	43581	http://gvs.surveyanalytics.com/
2019-09-30T14:27:13.301369	2	2	309259	https://www.brooklynbridgepark.org/activities
2019-09-30T14:27:13.545804	2	2	269446	https://www.brooklynbridgepark.org/blog
2019-09-30T14:27:13.694621	2	2	60448	http://nyc.gov/sitemap
2019-09-30T14:27:13.712210	2	2	25219	https://en.wikipedia.org/wiki/henry_hudson_park
2019-09-30T14:27:14.076987	2	2	291071	https://www.brooklynbridgepark.org/pages/map
2019-09-30T14:27:14.259305	2	2	293	http://nyc.gov/html/misc/html/tou.html
2019-09-30T14:27:14.483988	2	2	22049	https://parks.ny.gov/admission/
2019-09-30T14:27:14.797958	2	2	110212	https://en.wikipedia.org/wiki/playground_52
2019-09-30T14:27:14.925870	2	2	264337	https://www.brooklynbridgepark.org/attractions/janes-carousel
2019-09-30T14:27:15.044787	2	2	94981	http://cityparksfoundation.org/workshop-trainings/
2019-09-30T14:27:15.247727	2	2	22297	https://parks.ny.gov/events/event.aspx?e=18-25256.0
2019-09-30T14:27:16.029857	2	2	25747	https://en.wikipedia.org/wiki/charlie_parker_jazz_festival
2019-09-30T14:27:16.075924	2	2	27370	https://parks.ny.gov/camping/things-to-know.aspx
2019-09-30T14:27:16.494133	2	2	16062	http://nyc.gov/faqs
2019-09-30T14:27:16.557982	2	2	21812	https://parks.ny.gov/newsroom/meeting-notices/
2019-09-30T14:27:16.720439	2	2	272679	https://www.brooklynbridgepark.org/pages/info
2019-09-30T14:27:17.161093	2	2	25219	https://en.wikipedia.org/wiki/bloomingdale_park
2019-09-30T14:27:17.230434	2	2	22419	https://parks.ny.gov/historic-preservation/bhs/
2019-09-30T14:27:17.773679	2	2	274846	https://www.brooklynbridgepark.org/places/playgrounds
2019-09-30T14:27:17.896026	2	2	97299	https://parks.ny.gov/inside-our-agency/master-plans.aspx
2019-09-30T14:27:17.896925	2	2	93828	https://cityparksfoundation.org/give/
2019-09-30T14:27:18.210740	2	2	118306	https://en.wikipedia.org/wiki/astoria_park
2019-09-30T14:27:18.553987	2	2	94174	https://cityparksfoundation.org/puppetmobile/
2019-09-30T14:27:18.737963	2	2	277038	https://www.brooklynbridgepark.org/park/main-street
2019-09-30T14:27:18.815991	2	2	75207	https://parks.ny.gov/feeds/
2019-09-30T14:27:19.468007	2	2	22745	https://parks.ny.gov/events/event.aspx?e=14-26215.0
2019-09-30T14:27:19.675431	2	2	97623	http://cityparksfoundation.org/grants-resources/
2019-09-30T14:27:20.067408	2	2	25603	https://en.wikipedia.org/wiki/boroughs_of_new_york_city
2019-09-30T14:27:20.075298	2	2	25748	https://parks.ny.gov/environment/connect-kids/grant-program.aspx
2019-09-30T14:27:20.195867	2	2	94425	https://cityparksfoundation.org/green-girls/
2019-09-30T14:27:20.618415	2	2	25234	https://parks.ny.gov/regions/
2019-09-30T14:27:20.946007	2	2	127963	https://cityparksfoundation.org/summerstage
2019-09-30T14:27:21.051003	2	2	47857	https://www.nycgovparks.org/about/faq
2019-09-30T14:27:21.320700	2	2	21769	https://parks.ny.gov/natural-heritage-trust/default.aspx
2019-09-30T14:27:21.348881	2	2	299940	https://www.brooklynbridgepark.org/pages/membership
2019-09-30T14:27:21.501487	2	2	93075	https://www.worldcat.org/issn/0362-4331
2019-09-30T14:27:21.695971	2	2	127963	https://cityparksfoundation.org/summerstage-2/
2019-09-30T14:27:21.712836	2	2	54456	https://donate.wikimedia.org/wiki/special:fundraiserredirector?utm_source=donate&utm_medium=sidebar&utm_campaign=c13_en.wikipedia.org&uselang=en
2019-09-30T14:27:21.830691	2	2	48750	https://www.mediawiki.org/
2019-09-30T14:27:21.888322	2	2	25748	http://www.nycgovparks.org/
2019-09-30T14:27:22.403459	2	2	25843	https://en.wikipedia.org/wiki/neighborhoods_in_new_york_city
2019-09-30T14:27:22.606334	2	2	19523	https://parks.ny.gov/inside-our-agency/rulemaking.aspx
2019-09-30T14:27:22.754467	2	2	39500	https://creativecommons.org/licenses/by-sa/3.0/
2019-09-30T14:27:22.843652	2	2	52195	https://wikimediafoundation.org/
2019-09-30T14:27:22.859324	2	2	95095	https://cityparksfoundation.org/family-programming/
2019-09-30T14:27:23.063425	2	2	17302	https://commons.wikimedia.org/wiki/category:protected_areas_of_new_york_city
2019-09-30T14:27:23.341809	2	2	65950	https://www.mediawiki.org/wiki/special:mylanguage/how_to_contribute
2019-09-30T14:27:23.375181	2	2	33218	https://www.nps.gov/npnh/learn/news/fact-sheet-jaba.htm
2019-09-30T14:27:23.453700	2	2	37557	http://www.nycgovparks.org/sub_your_park/park_list/index.html
2019-09-30T14:27:23.583380	2	2	105686	https://cityparksfoundation.org/charlieparker/
2019-09-30T14:27:23.673149	2	2	431	https://video.timeout.com/
2019-09-30T14:27:23.952165	2	2	413551	http://www.youtube.com/user/nysparksandsites
2019-09-30T14:27:23.977569	2	2	281517	https://www.nytimes.com/2013/06/01/nyregion/surveying-effort-alters-sizes-of-some-new-york-parks.html
2019-09-30T14:27:24.029363	2	2	74278	http://www.thirteen.org/programs/treasures-of-new-york/
2019-09-30T14:27:24.050978	2	2	46900	https://www.wikidata.org/wiki/special:entitypage/q1849831
2019-09-30T14:27:24.059866	2	2	279036	https://www.brooklynbridgepark.org/park/pier-1
2019-09-30T14:27:24.147048	2	2	91537	https://cityparksfoundation.org/venue-rentals/
2019-09-30T14:27:24.202548	2	2	6115	http://gis.nyc.gov/parks/lc/navigateto.do?page=new_search
2019-09-30T14:27:24.203399	2	2	73138	https://foundation.wikimedia.org/wiki/terms_of_use
2019-09-30T14:27:24.378872	2	2	52301	https://www.wikimediafoundation.org/
2019-09-30T14:27:24.393896	2	2	466017	https://www.timeout.com/newyork/art/best-art-in-new-york-critics-picks
2019-09-30T14:27:24.433141	2	2	25315	https://en.wikipedia.org/wiki/underbridge_dog_run
2019-09-30T14:27:24.471057	2	2	96620	https://cityparksfoundation.org/track-field/
2019-09-30T14:27:24.617952	2	2	270351	https://www.brooklynbridgepark.org/events/brooklyn-black-tie-ball-after-party-2
2019-09-30T14:27:24.795433	2	2	94504	http://cityparksfoundation.org/fundraising-events/
2019-09-30T14:27:25.149392	2	2	133589	https://foundation.wikimedia.org/wiki/privacy_policy
2019-09-30T14:27:25.227923	2	2	312980	https://twitter.com/timeoutnewyork
2019-09-30T14:27:25.253758	2	2	43451	https://parks.ny.gov/newsroom/press-releases/
2019-09-30T14:27:25.264250	2	2	19545	https://en.wikipedia.org/wiki/category:new_york_city_department_of_parks_and_recreation
2019-09-30T14:27:25.361149	2	2	148479	https://timeout.coursehorse.com/nyc/classes/life-skills/tour/nature/prospect-park-december-5
2019-09-30T14:27:25.431182	2	2	272979	https://www.brooklynbridgepark.org/pages/aboutbbpc
2019-09-30T14:27:25.561957	2	2	31802	https://foundation.wikimedia.org/wiki/cookie_statement
2019-09-30T14:27:25.861637	2	2	24084	https://parks.ny.gov/camping/cabins/default.aspx
2019-09-30T14:27:25.971261	2	2	25027	https://en.wikipedia.org/wiki/mccarren_park
2019-09-30T14:27:26.090944	2	2	22512	https://parks.ny.gov/camping/fees-rates.aspx
2019-09-30T14:27:26.161212	2	2	92279	https://cityparksfoundation.org/name-a-seat/
2019-09-30T14:27:26.304364	2	2	18762	https://parks.ny.gov/newsroom/contact-information.aspx
2019-09-30T14:27:26.320429	2	2	17794	https://www.timeout.com/profile/u-+andn-vph1m1u1pt9iivg==?site=us-newyork&locale=en-us
2019-09-30T14:27:26.499027	2	2	133793	https://cityparksfoundation.org/plan-summerstage-visit/
2019-09-30T14:27:26.510286	2	2	31620	https://shop.wikimedia.org/wiki/list_of_new_york_city_parks
2019-09-30T14:27:26.511410	2	2	18685	https://en.wikipedia.org/wiki/wikipedia:text_of_creative_commons_attribution-sharealike_3.0_unported_license
2019-09-30T14:27:26.624922	2	2	25725	https://parks.ny.gov/admission/gift-card.aspx
2019-09-30T14:27:26.660862	2	2	95688	https://cityparksfoundation.org/learn/
2019-09-30T14:27:27.101100	2	2	94757	https://cityparksfoundation.org/teacher-training/
2019-09-30T14:27:27.260232	2	2	136160	https://cityparksfoundation.org/donate-now-2/
2019-09-30T14:27:27.389069	2	2	175249	https://en.wikipedia.org/wiki/economy_of_new_york_city
2019-09-30T14:27:27.492859	2	2	283320	https://www.brooklynbridgepark.org/events/brooklynblacktie
2019-09-30T14:27:27.623448	2	2	93785	https://cityparksfoundation.org/about-us/
2019-09-30T14:27:28.122571	2	2	97738	https://cityparksfoundation.org/swedish-cottage-marionette-theatre/
2019-09-30T14:27:28.137552	2	2	25411	https://en.wikipedia.org/wiki/east_river_state_park
2019-09-30T14:27:28.172171	2	2	24024	https://parks.ny.gov/camping/campsites/default.aspx
2019-09-30T14:27:28.354350	2	2	93852	https://cityparksfoundation.org/everyday-play-2/
2019-09-30T14:27:28.554103	2	2	431968	https://www.timeout.com/newyork/things-to-do/time-out-new-yorks-move-to-free-explained
2019-09-30T14:27:28.640593	2	2	27114	https://parks.ny.gov/golf/
2019-09-30T14:27:28.945573	2	2	34414	https://parks.ny.gov/about/privacy-policy.aspx
2019-09-30T14:27:29.034735	2	2	25075	https://en.wikipedia.org/wiki/city_hall_park
2019-09-30T14:27:29.128682	2	2	23278	https://parks.ny.gov/camping/cottages/default.aspx
2019-09-30T14:27:29.330514	2	2	14015	https://open.spotify.com/user/122728703
2019-09-30T14:27:29.342992	2	2	6283	https://www.timeoutmarket.com/
2019-09-30T14:27:29.531086	2	2	268739	https://en.wikipedia.org/wiki/federal_government_of_the_united_states
2019-09-30T14:27:29.693301	2	2	23607	https://parks.ny.gov/shpo/
2019-09-30T14:27:29.712813	2	2	425555	https://www.timeout.com/newyork/newsletter
2019-09-30T14:27:29.820782	2	2	142070	https://timeout.coursehorse.com/nyc/classes/life-skills/tour/inwood-hill-park-late-fall
2019-09-30T14:27:29.892849	2	2	99554	https://cityparksfoundation.org/young-patrons/
2019-09-30T14:27:30.025879	2	2	23372	https://parks.ny.gov/grants/
2019-09-30T14:27:30.380059	2	2	95707	https://cityparksfoundation.org/coastal-classroom/
2019-09-30T14:27:30.425347	2	2	24991	https://en.wikipedia.org/wiki/special:mycontributions
2019-09-30T14:27:30.445554	2	2	22306	https://parks.ny.gov/historic-preservation/we-are-ny.aspx
2019-09-30T14:27:30.592030	2	2	84610	https://foursquare.com/timeoutnewyork
2019-09-30T14:27:31.491558	2	2	23539	https://parks.ny.gov/recreation/snowmobiles/
2019-09-30T14:27:32.022223	2	2	93738	http://cityparksfoundation.org/seniors-fitness/
2019-09-30T14:27:32.036265	2	2	494964	https://www.timeout.com/newyork/bars/the-best-bushwick-bars
2019-09-30T14:27:32.053790	2	2	25075	https://en.wikipedia.org/wiki/mcgolrick_park
2019-09-30T14:27:32.597236	2	2	266444	https://www.indeed.com/salaries/support-specialist-salaries,-manhattan-ny
2019-09-30T14:27:32.751025	2	2	212991	https://www.timeout.es/nueva-york/es
2019-09-30T14:27:32.922178	2	2	384157	https://www.youtube.com/user/timeoutnewyork
2019-09-30T14:27:32.955754	2	2	23790	https://parks.ny.gov/recreation/trails
2019-09-30T14:27:32.979770	2	2	94975	https://cityparksfoundation.org/about-partnerships-for-parks/
2019-09-30T14:27:33.003545	2	2	29750	https://crimsonpublishing.co.uk/book/time-out-new-york-city-guide/
2019-09-30T14:27:33.315115	2	2	856604	https://www.timeout.com/newyork/restaurants/best-restaurants-for-outdoor-dining-in-nyc
2019-09-30T14:27:33.343968	2	2	1585635	https://pinterest.com/timeoutnewyork
2019-09-30T14:27:33.384869	2	2	24979	https://en.wikipedia.org/wiki/cadman_plaza
2019-09-30T14:27:33.514401	2	2	94354	http://cityparksfoundation.org/education/seeds-to-trees/%20
2019-09-30T14:27:33.912770	2	2	27043	https://en.wikipedia.org/wiki/list_of_new_york_city_parks_relating_to_the_vietnam_war
2019-09-30T14:27:33.931654	2	2	164248	http://www.indeed.jobs/q-nyc-parks-department-jobs.html
2019-09-30T14:27:34.186365	2	2	543879	https://www.indeed.com/l-jersey-city,-nj-jobs.html
2019-09-30T14:27:34.588045	2	2	25459	https://en.wikipedia.org/wiki/media_in_new_york_city
2019-09-30T14:27:35.198725	2	2	25315	https://en.wikipedia.org/wiki/bushwick_inlet_park
2019-09-30T14:27:35.610601	2	2	442055	https://www.timeout.com/newyork/attractions/brooklyn-bridge-park
2019-09-30T14:27:35.818367	2	2	25507	https://en.wikipedia.org/wiki/socrates_sculpture_park
2019-09-30T14:27:35.965036	2	2	512950	https://www.indeed.com/jobs?q=nyc+administration+for+children%27s+services&l=manhattan,+ny
2019-09-30T14:27:36.312058	2	2	25075	https://en.wikipedia.org/wiki/madison_square
2019-09-30T14:27:36.489379	2	2	498019	https://www.indeed.com/jobs?q=new+york+city+admin+for+children%27s+svcs&l=manhattan,+ny
2019-09-30T14:27:36.793028	2	2	26179	https://en.wikipedia.org/wiki/new_york_city_board_of_transportation
2019-09-30T14:27:37.272959	2	2	788217	https://www.timeout.com/newyork/restaurants/best-burgers-nyc
2019-09-30T14:27:37.299905	2	2	25507	https://en.wikipedia.org/wiki/sports_in_new_york_city
2019-09-30T14:27:37.459582	2	2	276467	https://www.indeed.com/cmp/liberty-science-center/reviews
2019-09-30T14:27:37.959433	2	2	532994	https://www.indeed.com/jobs?q=nyc+parks+department&rbc=wildlife+conservation+society&jcid=06a977b1f65f4333
2019-09-30T14:27:38.047794	2	2	25027	https://en.wikipedia.org/wiki/asphalt_green
2019-09-30T14:27:38.425909	2	2	699479	https://www.timeout.com/newyork/nightlife/the-best-cabaret-shows-in-nyc-this-week
2019-09-30T14:27:39.070822	2	2	25219	https://en.wikipedia.org/wiki/baisley_pond_park
2019-09-30T14:27:39.172766	2	2	454096	https://www.indeed.com/jobs?q=nyc+parks+department&rbl=florham+park,+nj&jlid=b5a6da3a8969d064
2019-09-30T14:27:39.546267	2	2	25075	https://en.wikipedia.org/wiki/lynch_triangle
2019-09-30T14:27:39.703065	2	2	452896	https://www.timeout.com/hong-kong
2019-09-30T14:27:40.571696	2	2	973459	https://en.wikipedia.org/wiki/manhattan
2019-09-30T14:27:41.295804	2	2	507739	https://www.timeout.com/newyork/hotels/best-hotels-in-park-slope
2019-09-30T14:27:41.371443	2	2	25027	https://en.wikipedia.org/wiki/zion_triangle
2019-09-30T14:27:41.798040	2	2	25699	https://en.wikipedia.org/wiki/mta_regional_bus_operations
2019-09-30T14:27:41.918949	2	2	124183	https://www.timeout.com/cookie-policy
2019-09-30T14:27:42.016910	2	2	138494	https://www.indeed.com/promo/gotajob
2019-09-30T14:27:42.075937	2	2	62122	https://indeed.zendesk.com/hc/en-us
2019-09-30T14:27:42.531694	2	2	530365	https://www.indeed.com/jobs?q=nyc+parks+department&sort=date
2019-09-30T14:27:42.918351	2	2	51340	https://portal.311.nyc.gov/
2019-09-30T14:27:43.252526	2	2	439267	https://www.timeout.com/newyork/restaurants/venue-rental-nyc
2019-09-30T14:27:43.388764	2	2	368720	http://www.queensbp.org/
2019-09-30T14:27:43.405016	2	2	27122	https://portal.311.nyc.gov/category/?id=311-10
2019-09-30T14:27:43.471137	2	2	250161	https://www.indeed.com/salaries/analyst-salaries,-jersey-city-nj
2019-09-30T14:27:43.859519	2	2	1006639	https://www.timeout.com/newyork/bars/50-best-new-york-bars
2019-09-30T14:27:43.891699	2	2	25418	https://portal.311.nyc.gov/category/?id=311-5
2019-09-30T14:27:44.085680	2	2	210	http://www.comptroller.nyc.gov/
2019-09-30T14:27:44.223669	2	2	473419	https://www.timeout.com/newyork/film/movies-in-the-park-outdoor-screenings-in-new-york-city
2019-09-30T14:27:44.237156	2	2	145239	https://www.indeed.com/cmp/new-york-junior-tennis-&-learning,-inc/photos
2019-09-30T14:27:44.327890	2	2	28101	http://a856-citystore.nyc.gov/
2019-09-30T14:27:44.579348	2	2	572829	https://www.timeout.com/newyork/music/the-best-concerts-in-nyc-this-week
2019-09-30T14:27:45.137719	2	2	26862	https://portal.311.nyc.gov/category/?id=311-16
2019-09-30T14:27:45.216794	2	2	427934	https://www.indeed.com/jobs?q=nyc+parks+department&rbc=bluepearl+veterinary+partners&jcid=adaddc2159f07483
2019-09-30T14:27:45.727731	2	2	221342	https://www1.nyc.gov/connect/social-media.page
2019-09-30T14:27:46.326641	2	2	23917	https://www1.nyc.gov/jobs/index.page
2019-09-30T14:27:46.762237	2	2	25085	https://portal.311.nyc.gov/category/?id=311-2
2019-09-30T14:27:46.839262	2	2	441038	https://www.timeout.com/newyork/things-to-do/big-apple-helicopter-tour-of-new-york
2019-09-30T14:27:46.930196	2	2	557299	https://www.indeed.com/l-west-new-york,-nj-jobs.html
2019-09-30T14:27:47.675948	2	2	243599	https://portal.311.nyc.gov/article/?kanumber=ka-01025
2019-09-30T14:27:47.984668	2	2	696499	https://www.timeout.com/newyork/attractions/best-beaches
2019-09-30T14:27:48.073792	2	2	509174	https://www.indeed.com/jobs?q=nyc+parks+department&explvl=mid_level
2019-09-30T14:27:48.272320	2	2	38500	https://www1.nyc.gov/office-of-the-mayor/news/436-19/de-blasio-administration-kickoff-national-voter-registration-day
